"ML_Model","Disease","LLM_1","LLM_2","n_seeds","mean_1","mean_2","df","p_value","q_value"
"NNET","TB","Claude Opus4 Long","Gemini Advanced 2.0 Flash Short",100,0.840970695970696,0.772760989010989,99,4.44795916536776e-13,1.92134944959715e-12
"NNET","TB","Claude Opus4 Long","Random",100,0.840970695970696,0.631799450549451,99,7.60507188999136e-40,1.82121458418214e-38
"NNET","TB","Claude Opus4 Short","DESeq",100,0.885425824175824,0.877399267399267,99,0.210104901122904,0.284799592882585
"NNET","TB","Claude Opus4 Short","GPT 4o Long",100,0.885425824175824,0.80485347985348,99,1.31786997421344e-13,5.93693899274373e-13
"NNET","TB","Claude Opus4 Short","GPT 4o Short",100,0.885425824175824,0.677115384615385,99,9.37281124826999e-30,1.31895745916377e-28
"NNET","TB","Claude Opus4 Short","GPT o3 Long",100,0.885425824175824,0.890233516483516,99,0.481214052758144,0.573173806295695
"NNET","TB","Claude Opus4 Short","GPT o3 Short",100,0.885425824175824,0.894702380952381,99,0.193210510985428,0.266396310601121
"NNET","TB","Claude Opus4 Short","Gemini 2.5 Pro Long",100,0.885425824175824,0.877358058608059,99,0.259641261001723,0.339473487803977
"NNET","TB","Claude Opus4 Short","Gemini 2.5 Pro Short",97,0.885403685661418,0.848183603338242,96,0.000139923266543937,0.000332165667534738
"NNET","TB","Claude Opus4 Short","Gemini Advanced 2.0 Flash Long",100,0.885425824175824,0.797637362637363,99,7.89667559708118e-18,4.64610439224819e-17
"NNET","TB","Claude Opus4 Short","Gemini Advanced 2.0 Flash Short",100,0.885425824175824,0.772760989010989,99,8.94571152861038e-30,1.27196835797429e-28
"NNET","TB","Claude Opus4 Short","Random",100,0.885425824175824,0.631799450549451,99,1.8742503465835e-48,7.30957635167564e-47
"NNET","TB","DESeq","GPT 4o Long",100,0.877399267399267,0.80485347985348,99,5.95370346099665e-13,2.53171502313409e-12
"NNET","TB","DESeq","GPT 4o Short",100,0.877399267399267,0.677115384615385,99,2.28368295779071e-27,2.59768936448693e-26
"NNET","TB","DESeq","GPT o3 Long",100,0.877399267399267,0.890233516483516,99,0.0123553758467223,0.022337864941425
"NNET","TB","DESeq","GPT o3 Short",100,0.877399267399267,0.894702380952381,99,0.00183782521267339,0.00377237806811907
"NNET","TB","DESeq","Gemini 2.5 Pro Long",100,0.877399267399267,0.877358058608059,99,0.994077551004251,0.996062127409486
"NNET","TB","DESeq","Gemini 2.5 Pro Short",97,0.877610362146445,0.848183603338242,96,0.000374829431359696,0.000845689543480967
"NNET","TB","DESeq","Gemini Advanced 2.0 Flash Long",100,0.877399267399267,0.797637362637363,99,8.61477807913638e-18,5.04685496910779e-17
"NNET","TB","DESeq","Gemini Advanced 2.0 Flash Short",100,0.877399267399267,0.772760989010989,99,2.42425139969065e-23,1.93514804712149e-22
"NNET","TB","DESeq","Random",100,0.877399267399267,0.631799450549451,99,1.84587597351954e-52,8.99864537090774e-51
"NNET","TB","GPT 4o Long","GPT 4o Short",100,0.80485347985348,0.677115384615385,99,8.46417009901772e-14,3.86407765389939e-13
"NNET","TB","GPT 4o Long","GPT o3 Long",100,0.80485347985348,0.890233516483516,99,4.85809058303041e-16,2.59034908040488e-15
"NNET","TB","GPT 4o Long","GPT o3 Short",100,0.80485347985348,0.894702380952381,99,1.88060274749659e-16,1.02271822722424e-15
"NNET","TB","GPT 4o Long","Gemini 2.5 Pro Long",100,0.80485347985348,0.877358058608059,99,1.37973966271809e-13,6.19521263029669e-13
"NNET","TB","GPT 4o Long","Gemini 2.5 Pro Short",97,0.803651674785695,0.848183603338242,96,7.3575252848009e-05,0.000180629892333691
"NNET","TB","GPT 4o Long","Gemini Advanced 2.0 Flash Long",100,0.80485347985348,0.797637362637363,99,0.471993519526491,0.563174085798654
"NNET","TB","GPT 4o Long","Gemini Advanced 2.0 Flash Short",100,0.80485347985348,0.772760989010989,99,0.00194669928759857,0.00397791096941924
"NNET","TB","GPT 4o Long","Random",100,0.80485347985348,0.631799450549451,99,8.8442466637116e-31,1.38763180413406e-29
"NNET","TB","GPT 4o Short","GPT o3 Long",100,0.677115384615385,0.890233516483516,99,1.98567770222836e-30,3.04544950959742e-29
"NNET","TB","GPT 4o Short","GPT o3 Short",100,0.677115384615385,0.894702380952381,99,2.01880111475957e-29,2.78349850671395e-28
"NNET","TB","GPT 4o Short","Gemini 2.5 Pro Long",100,0.677115384615385,0.877358058608059,99,1.76701618371178e-27,2.06151888099708e-26
"NNET","TB","GPT 4o Short","Gemini 2.5 Pro Short",97,0.678698878441147,0.848183603338242,96,1.83480739803896e-20,1.18697255844701e-19
"NNET","TB","GPT 4o Short","Gemini Advanced 2.0 Flash Long",100,0.677115384615385,0.797637362637363,99,1.98112480206795e-12,7.97709544195504e-12
"NNET","TB","GPT 4o Short","Gemini Advanced 2.0 Flash Short",100,0.677115384615385,0.772760989010989,99,7.00812098944172e-12,2.71763782687158e-11
"NNET","TB","GPT 4o Short","Random",100,0.677115384615385,0.631799450549451,99,0.00177934950994101,0.00366890042457625
"NNET","TB","GPT o3 Long","GPT o3 Short",100,0.890233516483516,0.894702380952381,99,0.459640434383337,0.551326180081947
"NNET","TB","GPT o3 Long","Gemini 2.5 Pro Long",100,0.890233516483516,0.877358058608059,99,0.022417795177757,0.0383943418038121
"NNET","TB","GPT o3 Long","Gemini 2.5 Pro Short",97,0.890530002643405,0.848183603338242,96,2.08583808074962e-07,6.39813253982749e-07
"NNET","TB","GPT o3 Long","Gemini Advanced 2.0 Flash Long",100,0.890233516483516,0.797637362637363,99,1.30835995064284e-21,9.30162152410142e-21
"NNET","TB","GPT o3 Long","Gemini Advanced 2.0 Flash Short",100,0.890233516483516,0.772760989010989,99,1.21426831935204e-26,1.30509941410672e-25
"NNET","TB","GPT o3 Long","Random",100,0.890233516483516,0.631799450549451,99,1.69839603970415e-49,7.24472060686303e-48
"NNET","TB","GPT o3 Short","Gemini 2.5 Pro Long",100,0.894702380952381,0.877358058608059,99,0.0104393435759222,0.0192824140475424
"NNET","TB","GPT o3 Short","Gemini 2.5 Pro Short",97,0.895297571843964,0.848183603338242,96,1.06089330814901e-06,3.02321370693821e-06
"NNET","TB","GPT o3 Short","Gemini Advanced 2.0 Flash Long",100,0.894702380952381,0.797637362637363,99,3.10553115122233e-21,2.15180204132918e-20
"NNET","TB","GPT o3 Short","Gemini Advanced 2.0 Flash Short",100,0.894702380952381,0.772760989010989,99,9.44378577398648e-26,9.07800533907856e-25
"NNET","TB","GPT o3 Short","Random",100,0.894702380952381,0.631799450549451,99,6.74282986611705e-51,3.06798758908326e-49
"NNET","TB","Gemini 2.5 Pro Long","Gemini 2.5 Pro Short",97,0.878653562931914,0.848183603338242,96,0.000248789280541361,0.000573644202599592
"NNET","TB","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Long",100,0.877358058608059,0.797637362637363,99,1.05263064896349e-14,5.131574413697e-14
"NNET","TB","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Short",100,0.877358058608059,0.772760989010989,99,1.07646183928205e-21,7.73352847694734e-21
"NNET","TB","Gemini 2.5 Pro Long","Random",100,0.877358058608059,0.631799450549451,99,2.00730423449464e-49,8.30294024268236e-48
"NNET","TB","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Long",97,0.848183603338242,0.7972791812998,96,7.15700564419821e-07,2.07857717113416e-06
"NNET","TB","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Short",97,0.848183603338242,0.771727842604131,96,6.42728547854557e-12,2.50664133663277e-11
"NNET","TB","Gemini 2.5 Pro Short","Random",97,0.848183603338242,0.63243929609909,96,3.24840647947956e-38,7.51538109235525e-37
"NNET","TB","Gemini Advanced 2.0 Flash Long","Gemini Advanced 2.0 Flash Short",100,0.797637362637363,0.772760989010989,99,0.0116095003206167,0.021242584366812
"NNET","TB","Gemini Advanced 2.0 Flash Long","Random",100,0.797637362637363,0.631799450549451,99,4.64665598127649e-29,6.09873597542539e-28
"NNET","TB","Gemini Advanced 2.0 Flash Short","Random",100,0.772760989010989,0.631799450549451,99,2.63894395342891e-26,2.72890795184126e-25
"RF","TB","Claude 3.7 Sonnet Long","Claude 3.7 Sonnet Short",100,0.90400641025641,0.883878205128205,99,0.00190229194460297,0.00389884159817276
"RF","TB","Claude 3.7 Sonnet Long","Claude Opus4 Long",100,0.90400641025641,0.887655677655678,99,4.32991955822462e-07,1.28765581633477e-06
"RF","TB","Claude 3.7 Sonnet Long","Claude Opus4 Short",100,0.90400641025641,0.904249084249084,99,0.928171390746384,0.947609535055208
"RF","TB","Claude 3.7 Sonnet Long","DESeq",100,0.90400641025641,0.897330586080586,99,0.00808555854678212,0.0151188868717227
"RF","TB","Claude 3.7 Sonnet Long","GPT 4o Long",100,0.90400641025641,0.853548534798535,99,1.07977610922601e-14,5.24517576189857e-14
"RF","TB","Claude 3.7 Sonnet Long","GPT 4o Short",100,0.90400641025641,0.762477106227106,99,5.29239154723315e-26,5.31184886909798e-25
"RF","TB","Claude 3.7 Sonnet Long","GPT o3 Long",100,0.90400641025641,0.904624542124542,99,0.792336096264664,0.842319915421547
"RF","TB","Claude 3.7 Sonnet Long","GPT o3 Short",100,0.90400641025641,0.903054029304029,99,0.703101503317834,0.774661580429909
"RF","TB","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Long",100,0.90400641025641,0.902298534798535,99,0.548228163947139,0.636336261724357
"RF","TB","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Short",97,0.905115932177788,0.882765001321702,96,1.10496262205581e-05,2.87838545630951e-05
"RF","TB","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Long",100,0.90400641025641,0.864194139194139,99,6.13877660093262e-13,2.60230747213448e-12
"RF","TB","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Short",100,0.90400641025641,0.845586080586081,99,1.40987187088578e-25,1.32722420948903e-24
"RF","TB","Claude 3.7 Sonnet Long","Random",100,0.90400641025641,0.69918956043956,99,1.30903673974776e-58,1.27631082125407e-56
"RF","TB","Claude 3.7 Sonnet Short","Claude Opus4 Long",100,0.883878205128205,0.887655677655678,99,0.577759002507903,0.663280940641958
"RF","TB","Claude 3.7 Sonnet Short","Claude Opus4 Short",100,0.883878205128205,0.904249084249084,99,0.00236266774958369,0.0047778392269359
"RF","TB","Claude 3.7 Sonnet Short","DESeq",100,0.883878205128205,0.897330586080586,99,0.0415715647123531,0.0678770165458875
"RF","TB","Claude 3.7 Sonnet Short","GPT 4o Long",100,0.883878205128205,0.853548534798535,99,0.00035588887755774,0.000806957338648365
"RF","TB","Claude 3.7 Sonnet Short","GPT 4o Short",100,0.883878205128205,0.762477106227106,99,1.83894244014156e-17,1.06362560626832e-16
"RF","TB","Claude 3.7 Sonnet Short","GPT o3 Long",100,0.883878205128205,0.904624542124542,99,0.002425779853908,0.00489097415152796
"RF","TB","Claude 3.7 Sonnet Short","GPT o3 Short",100,0.883878205128205,0.903054029304029,99,0.00248096367898775,0.00499486050415676
"RF","TB","Claude 3.7 Sonnet Short","Gemini 2.5 Pro Long",100,0.883878205128205,0.902298534798535,99,0.00914752037263657,0.0170113968782683
"RF","TB","Claude 3.7 Sonnet Short","Gemini 2.5 Pro Short",97,0.884572901325479,0.882765001321702,96,0.827543242077251,0.868920404181113
"RF","TB","Claude 3.7 Sonnet Short","Gemini Advanced 2.0 Flash Long",100,0.883878205128205,0.864194139194139,99,0.013157629636981,0.0236007417273049
"RF","TB","Claude 3.7 Sonnet Short","Gemini Advanced 2.0 Flash Short",100,0.883878205128205,0.845586080586081,99,3.6062066666629e-06,9.76680972221202e-06
"RF","TB","Claude 3.7 Sonnet Short","Random",100,0.883878205128205,0.69918956043956,99,6.03048489678663e-38,1.37193531401896e-36
"RF","TB","Claude Opus4 Long","Claude Opus4 Short",100,0.887655677655678,0.904249084249084,99,1.16274323267444e-05,3.02313240495355e-05
"RF","TB","Claude Opus4 Long","DESeq",100,0.887655677655678,0.897330586080586,99,0.00162379969551365,0.00338394898378036
"RF","TB","Claude Opus4 Long","GPT 4o Long",100,0.887655677655678,0.853548534798535,99,6.49487706131863e-09,2.16760566960878e-08
"RF","TB","Claude Opus4 Long","GPT 4o Short",100,0.887655677655678,0.762477106227106,99,4.97411253458143e-21,3.37794209437993e-20
"RF","TB","Claude Opus4 Long","GPT o3 Long",100,0.887655677655678,0.904624542124542,99,6.51477740863626e-07,1.91240240059968e-06
"RF","TB","Claude Opus4 Long","GPT o3 Short",100,0.887655677655678,0.903054029304029,99,1.21542010052319e-05,3.15408448139572e-05
"RF","TB","Claude Opus4 Long","Gemini 2.5 Pro Long",100,0.887655677655678,0.902298534798535,99,4.20096574716765e-05,0.000104260331725161
"RF","TB","Claude Opus4 Long","Gemini 2.5 Pro Short",97,0.888198142064121,0.882765001321702,96,0.302068949187695,0.386071269326969
"RF","TB","Claude Opus4 Long","Gemini Advanced 2.0 Flash Long",100,0.887655677655678,0.864194139194139,99,2.2081575497618e-06,6.11386420978674e-06
"RF","TB","Claude Opus4 Long","Gemini Advanced 2.0 Flash Short",100,0.887655677655678,0.845586080586081,99,4.79131399202969e-16,2.56476219573354e-15
"RF","TB","Claude Opus4 Long","Random",100,0.887655677655678,0.69918956043956,99,5.7652008889841e-56,3.74738057783966e-54
"RF","TB","Claude Opus4 Short","DESeq",100,0.904249084249084,0.897330586080586,99,0.0129381203225009,0.0232681610543001
"RF","TB","Claude Opus4 Short","GPT 4o Long",100,0.904249084249084,0.853548534798535,99,1.48373274769476e-14,7.08770392676601e-14
"RF","TB","Claude Opus4 Short","GPT 4o Short",100,0.904249084249084,0.762477106227106,99,4.6834219243638e-26,4.78981570730828e-25
"RF","TB","Claude Opus4 Short","GPT o3 Long",100,0.904249084249084,0.904624542124542,99,0.874930247290112,0.908357004482054
"RF","TB","Claude Opus4 Short","GPT o3 Short",100,0.904249084249084,0.903054029304029,99,0.595416919843924,0.677286746322464
"RF","TB","Claude Opus4 Short","Gemini 2.5 Pro Long",100,0.904249084249084,0.902298534798535,99,0.532395138797862,0.621127661930839
"RF","TB","Claude Opus4 Short","Gemini 2.5 Pro Short",97,0.90519145802651,0.882765001321702,96,1.9472077387237e-06,5.42436441501602e-06
"RF","TB","Claude Opus4 Short","Gemini Advanced 2.0 Flash Long",100,0.904249084249084,0.864194139194139,99,8.0438160593739e-14,3.68449963793469e-13
"RF","TB","Claude Opus4 Short","Gemini Advanced 2.0 Flash Short",100,0.904249084249084,0.845586080586081,99,1.61253478398903e-25,1.5076095754418e-24
"RF","TB","Claude Opus4 Short","Random",100,0.904249084249084,0.69918956043956,99,1.84794381346309e-60,3.15305413172139e-58
"RF","TB","DESeq","GPT 4o Long",100,0.897330586080586,0.853548534798535,99,4.95312156045211e-12,1.95404940173906e-11
"RF","TB","DESeq","GPT 4o Short",100,0.897330586080586,0.762477106227106,99,2.16522484769416e-24,1.87058982095097e-23
"RF","TB","DESeq","GPT o3 Long",100,0.897330586080586,0.904624542124542,99,0.00280956435414789,0.00562324830412297
"RF","TB","DESeq","GPT o3 Short",100,0.897330586080586,0.903054029304029,99,0.022213275508827,0.0380918606401367
"RF","TB","DESeq","Gemini 2.5 Pro Long",100,0.897330586080586,0.902298534798535,99,0.121384184236389,0.179123688089374
"RF","TB","DESeq","Gemini 2.5 Pro Short",97,0.898394131641554,0.882765001321702,96,0.00312663942924729,0.00619428566171633
"RF","TB","DESeq","Gemini Advanced 2.0 Flash Long",100,0.897330586080586,0.864194139194139,99,2.98626198220737e-11,1.14180605202047e-10
"RF","TB","DESeq","Gemini Advanced 2.0 Flash Short",100,0.897330586080586,0.845586080586081,99,1.7897036294053e-26,1.87918881087557e-25
"RF","TB","DESeq","Random",100,0.897330586080586,0.69918956043956,99,8.19735208506161e-60,1.01721687237355e-57
"RF","TB","GPT 4o Long","GPT 4o Short",100,0.853548534798535,0.762477106227106,99,5.45474333704182e-13,2.3267889547069e-12
"RF","TB","GPT 4o Long","GPT o3 Long",100,0.853548534798535,0.904624542124542,99,3.15452449081926e-15,1.60071595909602e-14
"RF","TB","GPT 4o Long","GPT o3 Short",100,0.853548534798535,0.903054029304029,99,2.43841282991184e-15,1.24660431192122e-14
"RF","TB","GPT 4o Long","Gemini 2.5 Pro Long",100,0.853548534798535,0.902298534798535,99,6.53285978498393e-13,2.76079059024862e-12
"RF","TB","GPT 4o Long","Gemini 2.5 Pro Short",97,0.853805558702466,0.882765001321702,96,7.98460610013265e-05,0.00019532235352475
"RF","TB","GPT 4o Long","Gemini Advanced 2.0 Flash Long",100,0.853548534798535,0.864194139194139,99,0.120499385259921,0.178010455497611
"RF","TB","GPT 4o Long","Gemini Advanced 2.0 Flash Short",100,0.853548534798535,0.845586080586081,99,0.1814171806322,0.253464126471804
"RF","TB","GPT 4o Long","Random",100,0.853548534798535,0.69918956043956,99,6.12451676308204e-40,1.49285096100125e-38
"RF","TB","GPT 4o Short","GPT o3 Long",100,0.762477106227106,0.904624542124542,99,1.30353297589633e-25,1.24428147699195e-24
"RF","TB","GPT 4o Short","GPT o3 Short",100,0.762477106227106,0.903054029304029,99,6.20419277604421e-26,6.13675589804373e-25
"RF","TB","GPT 4o Short","Gemini 2.5 Pro Long",100,0.762477106227106,0.902298534798535,99,5.76054992878609e-25,5.24210043519534e-24
"RF","TB","GPT 4o Short","Gemini 2.5 Pro Short",97,0.763774026660625,0.882765001321702,96,7.35731689849844e-18,4.3475054400218e-17
"RF","TB","GPT 4o Short","Gemini Advanced 2.0 Flash Long",100,0.762477106227106,0.864194139194139,99,8.17803000209527e-17,4.51943763273686e-16
"RF","TB","GPT 4o Short","Gemini Advanced 2.0 Flash Short",100,0.762477106227106,0.845586080586081,99,3.86078033269782e-14,1.81098458904898e-13
"RF","TB","GPT 4o Short","Random",100,0.762477106227106,0.69918956043956,99,1.24111154407125e-08,4.07239725398379e-08
"RF","TB","GPT o3 Long","GPT o3 Short",100,0.904624542124542,0.903054029304029,99,0.526827688549269,0.61621233493552
"RF","TB","GPT o3 Long","Gemini 2.5 Pro Long",100,0.904624542124542,0.902298534798535,99,0.392817171670251,0.478318857564579
"RF","TB","GPT o3 Long","Gemini 2.5 Pro Short",97,0.906447075261508,0.882765001321702,96,5.21792296298665e-07,1.54165905724606e-06
"RF","TB","GPT o3 Long","Gemini Advanced 2.0 Flash Long",100,0.904624542124542,0.864194139194139,99,2.85734705633862e-15,1.45532788503814e-14
"RF","TB","GPT o3 Long","Gemini Advanced 2.0 Flash Short",100,0.904624542124542,0.845586080586081,99,1.60473254118383e-28,2.02820362844068e-27
"RF","TB","GPT o3 Long","Random",100,0.904624542124542,0.69918956043956,99,4.21147251080665e-60,5.74865997725108e-58
"RF","TB","GPT o3 Short","Gemini 2.5 Pro Long",100,0.903054029304029,0.902298534798535,99,0.813839909804371,0.857831256280283
"RF","TB","GPT o3 Short","Gemini 2.5 Pro Short",97,0.904256825648578,0.882765001321702,96,6.48580541669876e-06,1.71240317094658e-05
"RF","TB","GPT o3 Short","Gemini Advanced 2.0 Flash Long",100,0.903054029304029,0.864194139194139,99,1.49928911291487e-13,6.70993324304522e-13
"RF","TB","GPT o3 Short","Gemini Advanced 2.0 Flash Short",100,0.903054029304029,0.845586080586081,99,2.5448022955805e-27,2.87078936650197e-26
"RF","TB","GPT o3 Short","Random",100,0.903054029304029,0.69918956043956,99,1.69507177037501e-63,5.78443241640472e-61
"RF","TB","Gemini 2.5 Pro Long","Gemini 2.5 Pro Short",97,0.903831992749519,0.882765001321702,96,1.06303766790137e-05,2.77446733591849e-05
"RF","TB","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Long",100,0.902298534798535,0.864194139194139,99,4.47676285675571e-12,1.77124095636856e-11
"RF","TB","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Short",100,0.902298534798535,0.845586080586081,99,4.61139531948404e-24,3.86168994545749e-23
"RF","TB","Gemini 2.5 Pro Long","Random",100,0.902298534798535,0.69918956043956,99,1.43599722858008e-56,1.08896456500656e-54
"RF","TB","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Long",97,0.882765001321702,0.86582360938031,96,0.00340262586924403,0.006707678257599
"RF","TB","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Short",97,0.882765001321702,0.846427627355462,96,9.76536820820411e-10,3.40044071535679e-09
"RF","TB","Gemini 2.5 Pro Short","Random",97,0.882765001321702,0.700596654204902,96,2.13274647300565e-46,7.66104983066504e-45
"RF","TB","Gemini Advanced 2.0 Flash Long","Gemini Advanced 2.0 Flash Short",100,0.864194139194139,0.845586080586081,99,0.000455889294841474,0.00101515316061764
